"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"10/01/2024";"1700";"32,9";"32,9";"29,7";"39,0";"53,0";"39,0";"";"";"";"918,8";"920,0";"918,8";"1,3";"157,0";"2,0";"";"0,0"
"10/01/2024";"1800";"34,3";"34,7";"";"35,7";"40,2";"";"";"";"";"918,5";"919,0";"";"0,9";"157,0";"2,0";"";"0,0"
"10/01/2024";"1900";"34,8";"34,9";"33,4";"33,4";"36,7";"33,3";"";"";"";"918,4";"919,5";"917,6";"1,1";"157,0";"1,6";"";"0,0"
"10/01/2024";"2000";"27,7";"35,6";"27,7";"70,9";"70,9";"33,3";"";"";"";"918,0";"918,2";"917,6";"0,9";"0,0";"2,2";"";"0,0"
"10/01/2024";"2100";"23,9";"27,7";"23,9";"81,2";"85,7";"70,8";"";"";"";"919,6";"919,6";"917,3";"1,8";"67,0";"1,8";"";"0,2"
"10/01/2024";"2200";"23,1";"23,9";"21,9";"94,7";"94,9";"81,2";"";"";"";"919,0";"919,6";"918,3";"1,3";"0,0";"1,8";"";"3,8"
"10/01/2024";"2300";"23,2";"23,3";"23,0";"93,8";"95,7";"93,6";"";"";"";"919,5";"919,5";"918,8";"0,0";"0,0";"1,3";"";"0,2"
"11/01/2024";"0000";"23,7";"23,7";"23,2";"95,1";"95,1";"93,7";"";"";"";"920,2";"920,3";"920,0";"0,9";"157,0";"1,3";"";"0,0"
"11/01/2024";"0100";"20,6";"23,7";"20,6";"98,2";"98,2";"91,2";"";"";"";"920,8";"921,3";"920,2";"0,9";"0,0";"2,2";"";""
"11/01/2024";"0200";"20,1";"20,6";"20,1";"98,9";"98,9";"98,3";"";"";"";"921,1";"921,4";"920,5";"0,0";"337,0";"1,3";"";"4,2"
"11/01/2024";"0300";"20,5";"20,5";"20,1";"99,1";"99,2";"98,9";"";"";"";"920,3";"921,1";"920,3";"0,5";"337,0";"0,9";"";"1,8"
"11/01/2024";"0400";"20,4";"20,7";"20,4";"98,6";"99,2";"98,6";"";"";"";"919,4";"919,9";"";"0,1";"337,0";"1,1";"";"1,0"
"11/01/2024";"0500";"20,4";"20,5";"20,4";"97,9";"98,6";"97,9";"";"";"";"918,2";"919,4";"918,2";"0,0";"337,0";"0,9";"";"0,0"
"11/01/2024";"0600";"20,7";"20,7";"20,4";"97,0";"98,1";"97,0";"";"";"";"917,8";"918,2";"917,6";"0,0";"337,0";"0,9";"";"0,0"
"11/01/2024";"0700";"20,7";"21,0";"20,7";"98,3";"98,6";"97,4";"";"";"";"917,0";"917,6";"916,7";"0,0";"0,0";"1,5";"";"0,0"
"11/01/2024";"0800";"20,4";"20,7";"20,4";"97,2";"98,3";"97,2";"";"";"";"916,4";"917,0";"916,4";"0,0";"0,0";"0,3";"";"0,0"
"11/01/2024";"0900";"21,1";"21,1";"20,4";"94,3";"97,0";"94,3";"";"";"";"917,1";"917,1";"916,4";"0,9";"0,0";"0,9";"";"0,0"
"11/01/2024";"1000";"22,0";"22,0";"";"100,0";"99,6";"";"";"";"";"917,7";"917,7";"";"1,1";"22,0";"1,5";"";"0,0"
"11/01/2024";"1100";"24,4";"25,5";"22,0";"100,0";"100,0";"100,0";"";"";"";"918,3";"918,3";"917,2";"0,3";"315,0";"1,6";"";"53,8"
"11/01/2024";"1200";"23,9";"24,9";"23,8";"87,9";"97,9";"100,0";"";"";"";"919,2";"919,2";"917,4";"0,0";"337,0";"1,3";"";"0,0"
"11/01/2024";"1300";"27,4";"27,4";"25,6";"67,1";"80,1";"67,1";"";"";"";"920,1";"920,1";"918,2";"0,7";"112,0";"1,3";"";"0,0"
"11/01/2024";"1400";"29,1";"29,5";"27,4";"55,6";"67,1";"54,9";"";"";"";"918,0";"920,1";"918,0";"0,7";"0,0";"2,4";"";"0,0"
"11/01/2024";"1500";"30,1";"30,1";"29,0";"53,0";"56,0";"53,0";"";"";"";"919,0";"919,4";"918,8";"2,2";"337,0";"2,2";"";"0,0"
"11/01/2024";"1600";"30,9";"31,7";"29,9";"50,1";"53,4";"47,0";"";"";"";"918,7";"919,1";"918,7";"1,8";"0,0";"2,2";"";"0,0"
"11/01/2024";"1700";"32,0";"32,2";"31,2";"45,7";"47,0";"45,1";"";"";"";"917,6";"918,8";"917,5";"1,5";"157,0";"1,6";"";"0,0"
"11/01/2024";"1800";"32,0";"33,6";"32,0";"43,8";"43,8";"40,3";"";"";"";"917,5";"918,0";"916,9";"0,7";"337,0";"2,4";"";"0,0"
"11/01/2024";"1900";"32,8";"32,8";"31,5";"43,8";"47,5";"43,8";"";"";"";"916,3";"917,5";"916,3";"1,3";"157,0";"2,2";"";"0,0"
"11/01/2024";"2000";"26,1";"32,8";"26,1";"73,8";"73,8";"43,8";"";"";"";"915,3";"917,0";"915,3";"0,0";"0,0";"1,3";"";"1,8"
"11/01/2024";"2100";"26,3";"28,1";"26,3";"78,2";"85,4";"76,0";"";"";"";"916,9";"916,9";"915,7";"1,6";"180,0";"2,2";"";"0,0"
"11/01/2024";"2200";"25,6";"26,0";"25,5";"72,0";"80,1";"72,0";"";"";"";"917,0";"917,3";"916,5";"1,3";"180,0";"1,8";"";"0,0"
"11/01/2024";"2300";"25,6";"25,7";"25,6";"67,8";"72,0";"67,8";"";"";"";"917,3";"917,3";"916,7";"0,5";"157,0";"1,3";"";"0,0"
"12/01/2024";"0000";"25,2";"25,6";"25,2";"68,1";"68,2";"67,2";"";"";"";"917,4";"918,0";"917,1";"2,0";"112,0";"2,0";"";"0,0"
"12/01/2024";"0100";"24,7";"25,2";"24,7";"71,6";"71,6";"68,1";"";"";"";"917,4";"917,9";"917,4";"3,0";"112,0";"2,0";"";"0,0"
"12/01/2024";"0200";"22,4";"24,7";"22,4";"81,5";"81,5";"71,0";"";"";"";"917,8";"918,5";"917,4";"2,6";"157,0";"2,6";"";"0,0"
"12/01/2024";"0300";"22,6";"22,7";"22,4";"83,6";"83,6";"80,7";"";"";"";"916,0";"917,4";"916,0";"1,6";"157,0";"1,6";"";"0,0"
"12/01/2024";"0400";"23,0";"23,0";"22,6";"83,9";"84,0";"83,4";"";"";"";"915,8";"916,2";"";"0,1";"90,0";"1,5";"";"0,0"
"12/01/2024";"0500";"22,9";"23,1";"22,9";"81,6";"83,9";"81,6";"";"";"";"915,3";"915,8";"915,3";"0,1";"135,0";"1,5";"";"0,0"
"12/01/2024";"0600";"22,5";"22,9";"22,5";"84,0";"84,0";"81,6";"";"";"";"915,3";"915,4";"914,6";"0,5";"157,0";"2,6";"";"0,0"
"12/01/2024";"0700";"22,1";"22,5";"22,1";"87,4";"87,4";"84,2";"";"";"";"915,7";"915,9";"914,9";"2,0";"202,0";"2,0";"";"0,0"
"12/01/2024";"0800";"20,7";"22,1";"20,7";"93,6";"93,6";"87,4";"";"";"";"914,9";"915,7";"914,7";"0,0";"157,0";"2,4";"";"0,6"
"12/01/2024";"0900";"21,1";"21,1";"20,7";"95,1";"95,1";"93,9";"";"";"";"915,0";"915,3";"914,9";"1,3";"0,0";"1,6";"";"0,2"
"12/01/2024";"1000";"21,9";"21,9";"21,1";"97,7";"97,7";"94,8";"";"";"";"915,2";"915,4";"914,6";"0,0";"180,0";"2,6";"";"0,0"
"12/01/2024";"1100";"22,5";"22,5";"21,9";"93,7";"98,9";"93,7";"";"";"";"916,2";"916,4";"915,2";"1,8";"180,0";"1,8";"";"2,8"
"12/01/2024";"1200";"22,4";"23,1";"22,4";"88,0";"93,9";"88,0";"";"";"";"917,1";"917,3";"915,5";"1,1";"135,0";"2,6";"";"0,0"
"12/01/2024";"1300";"22,5";"22,6";"22,5";"86,3";"88,7";"85,1";"";"";"";"918,0";"918,0";"917,5";"1,8";"157,0";"1,8";"";"0,0"
"12/01/2024";"1400";"25,7";"25,7";"22,5";"70,9";"86,3";"70,9";"";"";"";"918,5";"918,5";"917,2";"0,7";"135,0";"1,8";"";"0,0"
"12/01/2024";"1500";"26,9";"26,9";"26,1";"65,7";"68,8";"65,7";"";"";"";"917,7";"918,6";"917,4";"1,1";"0,0";"2,2";"";"0,0"
"12/01/2024";"1600";"27,9";"28,1";"26,8";"63,1";"65,7";"58,6";"";"";"";"917,1";"917,8";"917,0";"0,7";"202,0";"2,0";"";"0,0"
"12/01/2024";"1700";"27,9";"30,5";"27,9";"61,4";"63,1";"53,7";"";"";"";"916,9";"917,9";"916,8";"1,8";"157,0";"2,4";"";"0,0"
"12/01/2024";"1800";"25,9";"28,3";"25,9";"74,5";"74,5";"61,4";"";"";"";"917,2";"917,2";"916,2";"1,8";"112,0";"1,8";"";"0,0"
"12/01/2024";"1900";"23,5";"24,5";"22,8";"96,2";"97,6";"80,7";"";"";"";"916,9";"917,4";"916,5";"0,9";"157,0";"0,9";"";"3,8"
"12/01/2024";"2000";"23,5";"23,5";"23,0";"97,2";"97,2";"91,5";"";"";"";"916,4";"916,9";"915,9";"0,0";"135,0";"1,6";"";"0,2"
"12/01/2024";"2100";"23,1";"23,5";"23,0";"96,1";"97,9";"96,1";"";"";"";"916,8";"917,3";"916,1";"0,9";"270,0";"1,1";"";"0,0"
"12/01/2024";"2200";"20,4";"23,1";"20,4";"98,6";"98,6";"93,1";"";"";"";"918,0";"918,0";"916,8";"0,1";"135,0";"1,5";"";""
"12/01/2024";"2300";"20,3";"20,7";"20,3";"99,2";"99,2";"98,5";"";"";"";"919,2";"919,3";"917,8";"0,0";"337,0";"1,5";"";"14,0"
"13/01/2024";"0000";"20,3";"20,4";"20,2";"99,7";"99,7";"99,2";"";"";"";"919,7";"919,7";"918,6";"0,0";"0,0";"0,0";"";"8,2"
"13/01/2024";"0100";"20,2";"20,3";"20,2";"100,0";"99,9";"100,0";"";"";"";"919,7";"919,9";"919,5";"0,1";"337,0";"0,5";"";"6,8"
"13/01/2024";"0200";"20,3";"20,4";"20,2";"100,0";"100,0";"100,0";"";"";"";"920,4";"920,4";"919,5";"0,5";"112,0";"1,6";"";"3,2"
"13/01/2024";"0300";"20,2";"20,4";"20,2";"100,0";"100,0";"100,0";"";"";"";"920,1";"920,6";"920,1";"1,1";"112,0";"1,1";"";"4,8"
"13/01/2024";"0400";"20,2";"20,2";"20,2";"100,0";"100,0";"100,0";"";"";"";"919,4";"920,3";"";"0,3";"112,0";"1,3";"";"3,0"
"13/01/2024";"0500";"20,0";"20,1";"20,0";"100,0";"100,0";"100,0";"";"";"";"918,4";"919,6";"918,4";"0,1";"135,0";"0,3";"";"2,2"
"13/01/2024";"0600";"19,8";"20,0";"19,8";"100,0";"100,0";"100,0";"";"";"";"918,2";"918,8";"918,2";"0,0";"180,0";"0,7";"";"2,6"
"13/01/2024";"0700";"19,4";"19,7";"19,4";"100,0";"100,0";"100,0";"";"";"";"918,2";"918,5";"918,2";"1,1";"157,0";"2,0";"";"1,2"
"13/01/2024";"0800";"19,1";"19,5";"19,1";"100,0";"100,0";"100,0";"";"";"";"918,0";"918,3";"918,0";"0,7";"";"2,4";"";"0,4"
"13/01/2024";"0900";"19,2";"19,2";"19,0";"100,0";"100,0";"100,0";"";"";"";"918,9";"918,9";"918,0";"0,1";"157,0";"1,1";"";"0,0"
"13/01/2024";"1000";"19,2";"19,2";"19,1";"100,0";"100,0";"100,0";"";"";"";"919,6";"919,6";"919,0";"3,1";"135,0";"2,0";"";"0,0"
"13/01/2024";"1100";"20,0";"20,1";"19,3";"100,0";"100,0";"100,0";"";"";"";"919,5";"919,9";"919,4";"0,3";"157,0";"1,5";"";"68,8"
"13/01/2024";"1200";"20,0";"20,0";"";"100,0";"100,0";"";"";"";"";"920,2";"920,6";"";"0,0";"157,0";"1,3";"";"0,2"
"13/01/2024";"1300";"21,8";"22,7";"20,0";"100,0";"100,0";"100,0";"";"";"";"920,4";"920,4";"919,5";"1,6";"157,0";"2,0";"";"0,0"
"13/01/2024";"1400";"22,3";"22,3";"21,2";"100,0";"100,0";"100,0";"";"";"";"920,6";"921,2";"920,2";"2,4";"180,0";"2,4";"";"0,0"
"13/01/2024";"1500";"20,7";"21,8";"20,7";"89,3";"97,6";"89,3";"";"";"";"920,3";"921,2";"919,9";"1,8";"157,0";"2,4";"";"0,0"
"13/01/2024";"1600";"22,8";"22,8";"20,5";"77,7";"88,9";"77,7";"";"";"";"920,1";"920,9";"920,0";"2,8";"180,0";"2,2";"";"0,0"
"13/01/2024";"1700";"21,2";"22,8";"21,1";"81,7";"82,9";"77,7";"";"";"";"920,5";"920,5";"919,9";"1,6";"180,0";"2,2";"";"0,0"
"13/01/2024";"1800";"19,9";"20,9";"19,9";"85,6";"85,8";"82,9";"";"";"";"919,8";"920,5";"919,6";"0,1";"202,0";"1,5";"";"0,0"
"13/01/2024";"1900";"19,8";"19,9";"";"85,4";"89,3";"";"";"";"";"919,9";"920,0";"";"2,0";"135,0";"2,0";"";"0,0"
"13/01/2024";"2000";"18,8";"19,7";"18,8";"89,2";"89,4";"86,3";"";"";"";"919,5";"920,0";"919,3";"1,5";"0,0";"1,5";"";"0,0"
"13/01/2024";"2100";"18,3";"18,7";"18,3";"90,9";"92,0";"89,7";"";"";"";"920,7";"920,7";"919,6";"0,0";"337,0";"2,2";"";"0,0"
"13/01/2024";"2200";"18,3";"18,8";"18,3";"89,9";"91,4";"88,1";"";"";"";"920,8";"920,9";"920,5";"0,3";"157,0";"2,0";"";"0,0"
"13/01/2024";"2300";"17,9";"18,3";"17,9";"93,1";"93,6";"89,9";"";"";"";"921,3";"921,3";"920,7";"0,7";"157,0";"1,6";"";"0,0"
"14/01/2024";"0000";"17,7";"18,0";"17,7";"93,3";"93,5";"93,0";"";"";"";"921,0";"921,4";"921,0";"1,1";"337,0";"1,3";"";"0,0"
"14/01/2024";"0100";"18,0";"18,0";"17,8";"94,3";"94,3";"93,4";"";"";"";"921,4";"921,4";"920,8";"1,1";"180,0";"1,1";"";"0,0"
"14/01/2024";"0200";"17,9";"18,0";"17,8";"95,1";"95,3";"94,3";"";"";"";"922,2";"922,2";"921,4";"0,0";"315,0";"1,3";"";"0,0"
"14/01/2024";"0300";"17,8";"18,0";"17,8";"94,6";"95,6";"94,6";"";"";"";"921,8";"922,1";"921,4";"0,5";"0,0";"1,5";"";"0,0"
"14/01/2024";"0400";"17,8";"17,9";"17,8";"91,0";"94,0";"91,0";"";"";"";"921,2";"921,5";"";"1,3";"337,0";"1,3";"";"0,0"
"14/01/2024";"0500";"17,6";"17,8";"17,5";"90,8";"90,8";"90,3";"";"";"";"920,5";"921,2";"920,5";"0,3";"157,0";"1,6";"";"0,0"
"14/01/2024";"0600";"17,2";"17,6";"17,2";"90,6";"90,9";"90,1";"";"";"";"919,9";"920,6";"919,9";"0,0";"0,0";"1,1";"";"0,0"
"14/01/2024";"0700";"17,3";"17,3";"17,1";"90,4";"90,6";"90,3";"";"";"";"919,6";"920,1";"919,2";"0,1";"0,0";"0,5";"";"0,0"
"14/01/2024";"0800";"17,1";"17,3";"17,1";"90,3";"90,4";"90,0";"";"";"";"919,8";"919,8";"919,3";"0,0";"0,0";"0,9";"";"0,0"
"14/01/2024";"0900";"17,2";"17,2";"16,9";"91,7";"91,7";"90,2";"";"";"";"920,2";"920,3";"919,8";"0,7";"0,0";"0,7";"";"0,0"
"14/01/2024";"1000";"18,2";"18,2";"17,2";"95,2";"95,2";"92,2";"";"";"";"920,1";"920,5";"919,8";"0,3";"0,0";"0,9";"";"0,0"
"14/01/2024";"1100";"21,2";"21,2";"18,2";"81,2";"95,2";"81,2";"";"";"";"920,5";"920,7";"920,1";"0,5";"0,0";"1,6";"";"0,0"
"14/01/2024";"1200";"23,8";"23,8";"21,2";"69,4";"81,2";"68,4";"";"";"";"920,9";"921,0";"920,2";"0,9";"0,0";"2,2";"";"0,0"
"14/01/2024";"1300";"25,3";"25,3";"23,8";"66,6";"69,4";"65,8";"";"";"";"921,2";"921,8";"920,8";"1,5";"0,0";"2,6";"";"0,0"
"14/01/2024";"1400";"27,8";"27,8";"25,7";"58,7";"64,9";"58,7";"";"";"";"921,6";"922,0";"921,1";"1,1";"0,0";"2,2";"";"0,0"
"14/01/2024";"1500";"29,4";"29,4";"27,6";"55,2";"59,7";"55,2";"";"";"";"922,3";"922,3";"920,7";"0,0";"315,0";"1,6";"";"0,0"
"14/01/2024";"1600";"29,5";"30,5";"29,4";"52,6";"55,2";"51,5";"";"";"";"920,7";"922,3";"920,7";"0,7";"67,0";"2,4";"";"0,0"
"14/01/2024";"1700";"31,6";"31,6";"29,9";"44,4";"51,0";"44,4";"";"";"";"920,3";"921,2";"920,3";"0,9";"22,0";"2,0";"";"0,0"
"14/01/2024";"1800";"30,2";"31,5";"30,2";"50,0";"50,0";"44,2";"";"";"";"920,2";"920,5";"919,6";"0,1";"157,0";"2,2";"";"0,0"
"14/01/2024";"1900";"29,7";"32,6";"29,7";"51,5";"51,5";"43,7";"";"";"";"919,2";"920,2";"919,1";"1,1";"180,0";"1,6";"";"0,0"
"14/01/2024";"2000";"30,3";"31,1";"29,4";"56,0";"58,4";"49,6";"";"";"";"918,5";"918,6";"918,4";"2,4";"180,0";"2,4";"";"0,0"
"14/01/2024";"2100";"27,2";"30,3";"27,2";"63,8";"63,8";"56,0";"";"";"";"919,1";"919,4";"918,0";"1,3";"180,0";"2,4";"";"0,0"
"14/01/2024";"2200";"22,8";"27,2";"22,8";"77,9";"77,9";"63,8";"";"";"";"919,2";"919,2";"917,6";"0,5";"180,0";"1,8";"";"0,0"
"14/01/2024";"2300";"21,6";"22,8";"21,6";"85,7";"85,7";"77,9";"";"";"";"919,5";"919,8";"918,4";"1,1";"135,0";"1,1";"";"0,0"
"15/01/2024";"0000";"21,7";"21,8";"21,5";"86,8";"87,0";"85,7";"";"";"";"920,0";"920,0";"919,4";"0,0";"90,0";"1,1";"";"0,0"
"15/01/2024";"0100";"21,9";"21,9";"21,7";"87,1";"87,3";"86,8";"";"";"";"920,7";"920,7";"919,4";"0,3";"90,0";"1,3";"";"0,0"
"15/01/2024";"0200";"21,9";"21,9";"21,8";"87,4";"87,4";"87,0";"";"";"";"921,2";"921,2";"920,1";"0,0";"90,0";"0,5";"";"0,0"
"15/01/2024";"0300";"21,8";"22,0";"21,8";"87,4";"87,6";"87,4";"";"";"";"920,2";"921,2";"920,2";"1,3";"90,0";"1,3";"";"0,0"
"15/01/2024";"0400";"21,8";"21,9";"21,6";"89,1";"89,5";"87,4";"";"";"";"919,7";"920,6";"";"0,0";"90,0";"1,3";"";"0,0"
"15/01/2024";"0500";"22,0";"22,0";"21,8";"88,9";"89,2";"88,8";"";"";"";"919,4";"919,7";"919,1";"0,0";"90,0";"0,5";"";"0,0"
"15/01/2024";"0600";"21,9";"22,1";"21,9";"89,3";"89,3";"88,3";"";"";"";"919,9";"919,9";"919,3";"0,3";"90,0";"0,5";"";"0,0"
"15/01/2024";"0700";"21,8";"21,9";"21,7";"90,4";"90,4";"89,3";"";"";"";"919,1";"919,9";"919,1";"0,0";"90,0";"0,5";"";"0,0"
"15/01/2024";"0800";"21,7";"21,9";"21,7";"90,5";"90,5";"90,2";"";"";"";"919,0";"919,3";"918,8";"0,3";"90,0";"0,5";"";"0,0"
"15/01/2024";"0900";"21,9";"21,9";"21,8";"90,2";"90,2";"89,6";"";"";"";"918,7";"918,8";"918,5";"0,9";"0,0";"1,3";"";"0,0"
"15/01/2024";"1000";"22,7";"22,7";"21,9";"92,8";"94,0";"90,2";"";"";"";"919,9";"919,9";"918,7";"0,3";"337,0";"1,5";"";"0,0"
"15/01/2024";"1100";"26,6";"26,6";"22,7";"70,6";"92,8";"70,6";"";"";"";"919,1";"920,2";"919,1";"2,8";"157,0";"2,0";"";"0,0"
"15/01/2024";"1200";"26,4";"27,3";"26,0";"71,7";"72,0";"67,4";"";"";"";"920,5";"920,5";"919,5";"0,1";"315,0";"1,5";"";"0,0"
"15/01/2024";"1300";"28,4";"29,6";"";"61,3";"71,7";"";"";"";"";"921,1";"921,2";"";"0,9";"135,0";"1,6";"";"0,0"
"15/01/2024";"1400";"30,3";"30,3";"27,8";"56,3";"66,1";"56,0";"";"";"";"921,1";"921,7";"920,0";"2,6";"0,0";"2,6";"";"0,0"
"15/01/2024";"1500";"30,2";"30,7";"30,0";"54,1";"56,3";"52,2";"";"";"";"921,2";"921,3";"920,8";"0,3";"0,0";"2,6";"";"0,0"
"15/01/2024";"1600";"31,4";"31,4";"30,2";"48,2";"54,1";"48,2";"";"";"";"921,1";"921,4";"920,9";"3,5";"180,0";"1,8";"";"0,0"
"15/01/2024";"1700";"31,8";"32,1";"30,3";"48,4";"50,9";"46,2";"";"";"";"920,1";"921,0";"920,1";"1,5";"0,0";"2,2";"";"0,0"
"15/01/2024";"1800";"32,6";"32,6";"31,4";"44,2";"48,1";"44,2";"";"";"";"919,5";"920,6";"919,2";"0,1";"157,0";"1,5";"";"0,0"
"15/01/2024";"1900";"34,1";"34,1";"32,4";"40,7";"44,7";"40,7";"";"";"";"919,5";"920,0";"919,2";"0,5";"202,0";"2,0";"";"0,0"
"15/01/2024";"2000";"31,9";"34,1";"31,9";"45,8";"45,8";"40,7";"";"";"";"919,3";"919,5";"919,3";"0,3";"157,0";"2,2";"";"0,0"
"15/01/2024";"2100";"30,0";"31,8";"30,0";"52,1";"52,1";"46,6";"";"";"";"919,6";"920,3";"919,1";"0,7";"157,0";"1,1";"";"0,0"
"15/01/2024";"2200";"28,5";"30,0";"28,5";"56,8";"56,8";"52,1";"";"";"";"919,5";"919,6";"918,6";"0,9";"315,0";"1,5";"";"0,0"
"15/01/2024";"2300";"27,4";"28,5";"27,4";"60,0";"60,0";"56,8";"";"";"";"920,8";"920,8";"919,2";"0,1";"292,0";"1,1";"";"0,0"
"16/01/2024";"0000";"26,7";"27,4";"26,7";"62,8";"62,8";"60,0";"";"";"";"918,9";"920,8";"918,9";"0,9";"180,0";"0,9";"";"0,0"
"16/01/2024";"0100";"26,0";"26,7";"26,0";"66,2";"66,2";"62,8";"";"";"";"920,8";"920,8";"918,9";"0,3";"157,0";"1,3";"";"0,0"
"16/01/2024";"0200";"25,5";"26,0";"25,5";"68,6";"68,6";"66,2";"";"";"";"920,4";"920,6";"919,9";"0,5";"157,0";"0,9";"";"0,0"
"16/01/2024";"0300";"25,0";"25,5";"25,0";"71,9";"71,9";"68,6";"";"";"";"920,5";"920,8";"920,2";"0,9";"157,0";"1,5";"";"0,0"
"16/01/2024";"0400";"24,5";"24,9";"24,5";"75,5";"75,5";"72,5";"";"";"";"919,3";"920,2";"";"0,0";"292,0";"0,9";"";"0,0"
"16/01/2024";"0500";"24,5";"24,6";"24,5";"75,4";"75,8";"75,4";"";"";"";"919,8";"919,8";"919,2";"0,1";"225,0";"0,9";"";"0,0"
"16/01/2024";"0600";"24,1";"24,4";"24,1";"77,1";"77,1";"75,7";"";"";"";"918,9";"919,5";"918,9";"0,0";"0,0";"0,7";"";"0,0"
"16/01/2024";"0700";"23,7";"24,1";"23,7";"78,8";"78,8";"77,1";"";"";"";"919,3";"919,6";"918,9";"1,6";"315,0";"1,6";"";"0,0"
"16/01/2024";"0800";"23,4";"23,7";"23,4";"80,4";"80,4";"79,2";"";"";"";"919,0";"919,5";"919,0";"0,0";"157,0";"2,0";"";"0,0"
"16/01/2024";"0900";"23,2";"23,4";"23,2";"82,2";"82,2";"80,4";"";"";"";"919,7";"919,7";"919,0";"0,5";"180,0";"1,3";"";"0,0"
"16/01/2024";"1000";"23,9";"23,9";"23,3";"81,2";"82,8";"81,2";"";"";"";"919,9";"920,3";"919,8";"1,8";"315,0";"1,8";"";"0,0"
"16/01/2024";"1100";"27,7";"27,7";"23,9";"64,6";"81,2";"64,6";"";"";"";"919,9";"920,6";"919,9";"0,9";"157,0";"1,8";"";"0,0"
"16/01/2024";"1200";"29,9";"29,9";"27,5";"56,1";"66,1";"56,1";"";"";"";"921,5";"921,5";"919,9";"1,5";"157,0";"1,6";"";"0,0"
"16/01/2024";"1300";"30,6";"30,9";"29,9";"53,6";"56,1";"52,1";"";"";"";"921,0";"921,5";"920,5";"0,9";"337,0";"1,5";"";"0,0"
"16/01/2024";"1400";"32,3";"32,3";"30,9";"47,4";"51,8";"47,4";"";"";"";"920,9";"921,7";"920,9";"3,9";"337,0";"2,2";"";"0,0"
"16/01/2024";"1500";"32,2";"33,0";"31,9";"44,5";"47,9";"44,2";"";"";"";"920,9";"921,7";"920,6";"1,6";"0,0";"2,4";"";"0,0"
"16/01/2024";"1600";"32,3";"32,5";"31,3";"45,0";"48,8";"45,0";"";"";"";"920,0";"921,0";"920,0";"0,1";"315,0";"2,6";"";"0,0"
"16/01/2024";"1700";"33,1";"33,4";"32,1";"41,1";"44,8";"41,1";"";"";"";"919,7";"920,4";"919,4";"0,3";"315,0";"1,6";"";"0,0"
"16/01/2024";"1800";"33,0";"34,6";"33,0";"41,2";"41,2";"37,3";"";"";"";"919,4";"919,5";"919,0";"0,5";"0,0";"2,2";"";"0,0"
"16/01/2024";"1900";"33,3";"34,9";"33,0";"39,9";"40,6";"36,6";"";"";"";"919,3";"919,9";"919,1";"0,9";"0,0";"2,4";"";"0,0"
"16/01/2024";"2000";"32,8";"34,3";"32,3";"41,2";"42,7";"37,7";"";"";"";"919,2";"919,5";"918,6";"1,8";"292,0";"1,8";"";"0,0"
"16/01/2024";"2100";"33,1";"33,9";"32,2";"40,3";"43,1";"39,1";"";"";"";"919,5";"919,5";"918,5";"0,7";"180,0";"2,0";"";"0,0"
"16/01/2024";"2200";"30,2";"33,1";"30,2";"48,4";"48,4";"40,3";"";"";"";"919,3";"920,1";"918,8";"1,5";"157,0";"2,2";"";"0,0"
"16/01/2024";"2300";"29,6";"30,1";"29,6";"51,5";"51,5";"48,5";"";"";"";"919,6";"919,6";"918,8";"0,0";"157,0";"1,3";"";"0,0"
"17/01/2024";"0000";"29,0";"29,6";"29,0";"54,5";"54,5";"52,0";"";"";"";"920,1";"920,1";"919,5";"0,5";"112,0";"0,7";"";"0,0"
"17/01/2024";"0100";"28,4";"29,0";"28,4";"56,9";"56,9";"54,5";"";"";"";"920,9";"920,9";"919,8";"0,5";"0,0";"1,6";"";"0,0"
"17/01/2024";"0200";"28,0";"28,4";"28,0";"58,9";"58,9";"57,3";"";"";"";"920,0";"921,1";"919,9";"0,5";"337,0";"1,6";"";"0,0"
"17/01/2024";"0300";"27,5";"28,0";"27,5";"61,1";"61,1";"58,9";"";"";"";"919,9";"920,0";"919,3";"0,7";"0,0";"1,1";"";"0,0"
"17/01/2024";"0400";"26,9";"27,5";"26,9";"63,0";"63,0";"61,1";"";"";"";"920,3";"920,3";"";"1,1";"0,0";"1,1";"";"0,0"
"17/01/2024";"0500";"26,3";"27,0";"26,3";"66,5";"66,5";"63,0";"";"";"";"919,8";"920,3";"919,2";"0,7";"157,0";"1,3";"";"0,0"
"17/01/2024";"0600";"25,9";"26,3";"25,9";"68,2";"68,2";"66,3";"";"";"";"919,7";"919,8";"919,4";"0,1";"157,0";"0,9";"";"0,0"
"17/01/2024";"0700";"25,7";"25,9";"25,6";"69,3";"69,3";"68,5";"";"";"";"919,9";"919,9";"919,5";"0,0";"157,0";"1,1";"";"0,0"
"17/01/2024";"0800";"25,4";"25,7";"25,4";"69,8";"69,9";"69,3";"";"";"";"918,9";"919,9";"918,9";"1,1";"180,0";"1,3";"";"0,0"
